"freq,spscheme,spdep,spdepm,unit,geo\TIME_PERIOD",2012 ,2013 ,2014 ,2015 ,2016 ,2017 ,2018 ,2019 ,2020 ,2021 ,2022 ,2023 
"A,TOTAL,CASH_P,NMT,MIO_EUR,HR",993.76 ,975.37 ,910.54 ,910.83 ,837.63 ,844.47 ,838.57 ,816.77 ,774.61 ,744.54 ,926.82 ,1053.55 
"A,TOTAL,CASH_P,NMT,MIO_EUR,HU",1355.92 ,1291.14 ,1184.97 ,1249.45 b,1220.13 ,1206.08 ,1150.42 ,1122.33 ,1019.51 ,1088.07 ,1097.55 ,1258.66 
"A,TOTAL,CASH_P,NMT,MIO_EUR,IE",691.12 ,800.11 ,747.21 ,746.26 ,741.39 ,773.86 ,797.59 ,829.92 ,862.87 ,832.01 ,867.84 ,898.05 
"A,TOTAL,CASH_P,NMT,MIO_EUR,IS",90.69 ,99.75 ,114.07 ,129.48 ,145.46 ,321.96 ,331.71 ,335.94 ,342.56 ,354.28 ,410.69 ,448.27 
"A,TOTAL,CASH_P,NMT,MIO_EUR,IT",20019 ,20568 ,20849 ,20997 ,21013 ,20991 ,21187 ,21411 ,20873 ,20587 p,21064 p,21900 p
"A,TOTAL,CASH_P,NMT,MIO_EUR,LT",420.92 ,401.64 ,405.76 ,408.51 ,418.47 ,453.72 ,501.79 ,541.86 ,567.82 p,593.88 p,658.78 ,690.1 
"A,TOTAL,CASH_P,NMT,MIO_EUR,LU",679.83 ,703.37 ,712.99 ,728.47 ,741.2 ,750.37 ,742.28 ,766.89 ,813.55 ,807.06 ,833.91 ,907.85 
"A,TOTAL,CASH_P,NMT,MIO_EUR,LV",202.99 ,209.56 ,229.8 ,242.18 ,244.27 ,259.26 ,273.99 ,286.87 ,311.57 ,361.28 p,407.58 ,448.65 
"A,TOTAL,CASH_P,NMT,MIO_EUR,ME",: ,: ,: ,: ,55.91 ,57.21 ,58.39 ,59.3 ,59.5 ,58.37 ,65.59 ,85.93 p
"A,TOTAL,CASH_P,NMT,MIO_EUR,MK",: ,: ,: ,116.17 ,118.24 ,121.77 ,: ,: ,: ,: ,: ,: 
"A,TOTAL,CASH_P,NMT,MIO_EUR,MT",24.84 ,25.47 ,25.57 ,24.32 ,24.85 ,42.66 ,45.15 ,47.29 ,50.75 ,51.37 ,57.28 ,61.83 
"A,TOTAL,CASH_P,NMT,MIO_EUR,NL",12050 ,12227 ,12399 ,12597 ,12796 ,13125 ,13434 ,13878 ,14478 ,14739 ,15271 ,17495 
"A,TOTAL,CASH_P,NMT,MIO_EUR,NO",13959.01 ,13627.51 ,12964.77 ,13715.74 ,13604.82 ,13885.3 ,13831.46 ,13857.43 ,13222.01 ,14766.62 ,15768.57 ,15114.25 
"A,TOTAL,CASH_P,NMT,MIO_EUR,PL",5101.49 ,5083.85 ,5236.24 ,5163.99 ,5424.73 ,5683.83 ,5636.82 ,5036.94 ,4834.35 ,5187.47 ,5004.49 ,5775.3 
"A,TOTAL,CASH_P,NMT,MIO_EUR,PT",2770.7 ,3063.47 ,2894.16 ,2892.33 ,2849.05 ,2876.55 ,2867.47 ,3027.88 ,2993.07 ,3051.93 ,3143.66 ,3222.41 
"A,TOTAL,CASH_P,NMT,MIO_EUR,RO",1492.59 ,1453.47 ,1426.69 ,1463.71 ,1407.86 ,1363.9 ,1484.69 ,1543.52 ,1491.41 ,1447.63 ,1517.26 ,1821.86 
"A,TOTAL,CASH_P,NMT,MIO_EUR,RS",526.04 ,517.88 ,513.88 ,431.34 ,410.3 ,405.67 ,403.27 ,400.26 ,409.15 ,332.83 ,328.18 ,373.9 
"A,TOTAL,CASH_P,NMT,MIO_EUR,SE",6442.6 p,6265.27 p,5793.48 p,5532.26 p,5279.18 p,5013.34 p,4525.02 p,4241.63 p,4146.38 p,4124.87 p,4032.61 p,4126.83 p
"A,TOTAL,CASH_P,NMT,MIO_EUR,SI",441.68 ,427.39 ,405.63 ,388.82 ,368.2 ,330.67 ,326.7 ,349.88 ,352.01 p,355.19 p,371.37 ,388.95 
"A,TOTAL,CASH_P,NMT,MIO_EUR,SK",769.68 ,796.48 ,815.06 ,824.47 ,839.25 ,883.13 ,887.84 ,913.52 ,924.78 ,891.82 ,905.9 ,1111.96 
"A,TOTAL,CASH_P,NMT,MIO_EUR,TR",620.78 ,624.43 ,615.63 ,653.7 ,778.48 ,652.34 ,541.9 ,519.62 ,456.9 ,399.01 ,387.17 ,449.36 
"A,TOTAL,CASH_P,NMT,MIO_EUR,UK",20062.44 ,17893.92 ,21108.13 ,24718.41 ,22912.93 ,22867.26 ,23632.94 p,: ,: ,: ,: ,: 
"A,TOTAL,CASH_P,TOTAL,MIO_EUR,AL",: ,: ,: ,: ,: ,: ,191.75 ,200.2 ,217.87 ,212.34 ,223.89 ,258.59 
"A,TOTAL,CASH_P,TOTAL,MIO_EUR,AT",4967.05 ,4968.83 ,4959.14 ,4894.63 ,4839.72 ,4767.75 ,4747.63 ,4703.33 ,4691.17 ,4550.25 ,4434.46 ,4544.87 
"A,TOTAL,CASH_P,TOTAL,MIO_EUR,BA",: ,344.27 ,346.86 ,361.56 ,372.15 ,367.99 ,345.66 ,350.95 ,351.84 ,339.05 ,346.37 ,440.02 
"A,TOTAL,CASH_P,TOTAL,MIO_EUR,BE",6015.12 ,6701.73 ,7021.47 ,7366.88 ,7847.68 ,8051.98 ,8739.61 ,9273.78 ,9879.95 ,10472.4 ,11772.82 ,12962.29 
"A,TOTAL,CASH_P,TOTAL,MIO_EUR,BG",419.85 ,453.32 ,463.84 ,469.45 ,473.75 ,493.82 ,516.68 ,655.09 ,696.62 ,764.87 ,966.13 ,1237.01 
"A,TOTAL,CASH_P,TOTAL,MIO_EUR,CH",8019.65 ,7720.43 ,7760.38 ,8764.06 ,8572.9 ,8440.54 ,8148.11 ,8559.4 ,8919.41 ,8998.4 ,9656.5 p,10267.07 p
"A,TOTAL,CASH_P,TOTAL,MIO_EUR,CY",92.89 ,90 ,87.02 ,86.48 ,112.34 ,121.93 ,110.81 ,113.02 ,110.88 ,111.81 ,118.65 ,121.56 
"A,TOTAL,CASH_P,TOTAL,MIO_EUR,CZ",1955.99 ,1850.71 ,1710.06 ,1793.28 ,1794.18 ,1870.89 ,1956.82 ,2115.58 ,2257.32 ,2330.54 ,2757.77 ,3167.3 
"A,TOTAL,CASH_P,TOTAL,MIO_EUR,DE",40828.59 ,42481.47 ,44320.91 ,46174.94 ,48406.83 ,50958.98 ,53027.66 ,55413.59 ,59229.88 ,61402.49 ,63727.54 ,67401.41 p
"A,TOTAL,CASH_P,TOTAL,MIO_EUR,DK",7353.4 ,7889.84 ,8013.59 ,7996.61 ,7903.61 ,8142.93 ,8330.91 ,8828.02 ,9442.52 ,10013.93 ,10687.27 ,11605.06 p
"A,TOTAL,CASH_P,TOTAL,MIO_EUR,EA19",142451.5 ,147079.78 ,150243.69 ,152301.38 ,157738.03 ,161808.68 ,166499.97 ,172526.9 ,178947.25 p,183430.68 p,190108.85 p,202855.86 p
"A,TOTAL,CASH_P,TOTAL,MIO_EUR,EA20",143548.94 ,148159.93 ,151257.49 ,153313.48 ,158680.85 ,162763.88 ,167471.41 ,173500.54 ,179891.81 p,184352.95 p,191053.35 p,203920.3 p
"A,TOTAL,CASH_P,TOTAL,MIO_EUR,EA21",143968.8 ,148613.26 ,151721.34 ,153782.92 ,159154.61 ,163257.7 ,167988.09 ,174155.63 ,180588.43 p,185117.82 p,192019.48 p,205157.31 p
"A,TOTAL,CASH_P,TOTAL,MIO_EUR,EE",264.41 ,280.93 ,292.38 ,312.6 ,332.82 ,360.9 ,395.01 ,429.23 ,469.4 ,468.13 ,471.49 ,508.6 
"A,TOTAL,CASH_P,TOTAL,MIO_EUR,EEA_X_LI",182253.15 p,186719.92 p,188751.95 p,191202.32 p,196411.64 p,201244.89 p,205772.1 p,211875.09 p,218335.92 p,225463.39 p,234546.12 p,249980.88 p
"A,TOTAL,CASH_P,TOTAL,MIO_EUR,EFTA_X_LI",22575.65 ,21956.94 ,21371.31 ,22887.44 ,22677.08 ,22945.13 ,22616.56 ,23080.75 ,22802.78 ,24476.72 ,26236.16 p,26263.14 p
"A,TOTAL,CASH_P,TOTAL,MIO_EUR,EL",3302.57 ,2931.84 ,2893.79 ,1849.16 ,1856.61 ,1790.02 ,1685.11 ,1889.64 ,1818.82 ,1835.17 ,1827.56 ,1912.93 p
"A,TOTAL,CASH_P,TOTAL,MIO_EUR,ES",15612.42 ,16021.29 ,15992.46 ,15732.27 ,15898.45 ,15989.56 ,16327.33 ,16832.78 ,16645.96 ,17177.22 ,17753.74 ,19039.68 p
"A,TOTAL,CASH_P,TOTAL,MIO_EUR,EU15",179542.82 p,181199.29 p,189629.13 p,197273.16 p,200556.21 p,204649.04 p,206853.02 p,: ,: ,: ,: ,: 
"A,TOTAL,CASH_P,TOTAL,MIO_EUR,EU27_2007",192233.96 p,193728.94 p,202101.61 p,209933.61 p,213478.56 p,218035.87 p,220488.34 p,: ,: ,: ,: ,: 
"A,TOTAL,CASH_P,TOTAL,MIO_EUR,EU27_2020",167697.14 p,172483.41 p,175141.03 p,177078.94 p,182307.46 p,186740.3 p,191303.66 p,197353.74 p,204452.55 p,209985.08 p,217966.46 p,233984.8 p
"A,TOTAL,CASH_P,TOTAL,MIO_EUR,EU28",193331.41 p,194809.09 p,203115.41 p,210945.71 p,214421.38 p,218991.07 p,221459.78 p,: ,: ,: ,: ,: 
"A,TOTAL,CASH_P,TOTAL,MIO_EUR,FI",4378.41 ,4400.63 ,4299.87 ,4160.08 ,4039.56 ,3910.2 ,3863.05 ,3841.98 ,3873.12 ,3846.08 ,3895.31 ,4103.21 
"A,TOTAL,CASH_P,TOTAL,MIO_EUR,FR",23578.59 ,24380.79 ,24946.49 ,25801.3 ,27810.52 ,28679.39 ,29331.64 ,30287.06 ,31248.03 ,31555.55 ,32425.35 ,34346.99 p
"A,TOTAL,CASH_P,TOTAL,MIO_EUR,HR",1097.44 ,1080.16 ,1013.8 ,1012.1 ,942.82 ,955.2 ,971.44 ,973.64 ,944.56 ,922.26 ,944.5 ,1064.45 
"A,TOTAL,CASH_P,TOTAL,MIO_EUR,HU",1359.22 ,1291.42 ,1184.97 ,1249.45 b,1220.13 ,1206.08 ,1150.42 ,1122.33 ,1019.51 ,1088.07 ,1097.55 ,1258.66 
"A,TOTAL,CASH_P,TOTAL,MIO_EUR,IE",1804.76 ,1965.95 ,2010.35 ,2052.92 ,2124.59 ,2267.82 ,2408.29 ,2559.55 ,2698.34 ,2684.14 ,2906.57 ,3095.37 
"A,TOTAL,CASH_P,TOTAL,MIO_EUR,IS",300 ,322.31 ,367.53 ,407.64 ,499.36 ,619.29 ,636.98 ,663.91 ,661.36 ,711.69 ,811.09 ,881.82 
"A,TOTAL,CASH_P,TOTAL,MIO_EUR,IT",23939 ,24680 ,25199 ,25426 ,25846 ,25854 ,26405 ,26932 ,27279 ,27871 p,28496 p,29773 p
"A,TOTAL,CASH_P,TOTAL,MIO_EUR,LT",420.92 ,401.64 ,405.76 ,408.51 ,418.47 ,453.72 ,501.79 ,541.86 ,567.82 p,593.88 p,658.78 ,690.1 
"A,TOTAL,CASH_P,TOTAL,MIO_EUR,LU",713.2 ,740.23 ,753.61 ,770.23 ,783.74 ,794.45 ,787.55 ,814.77 ,862.86 ,858.19 ,887.41 ,969.91 
"A,TOTAL,CASH_P,TOTAL,MIO_EUR,LV",202.99 ,209.56 ,229.8 ,242.18 ,244.27 ,259.26 ,273.99 ,286.87 ,311.57 ,361.28 p,413.22 ,462.26 
"A,TOTAL,CASH_P,TOTAL,MIO_EUR,ME",: ,: ,: ,: ,55.91 ,57.21 ,58.39 ,59.3 ,59.5 ,58.37 ,65.59 ,85.93 p
"A,TOTAL,CASH_P,TOTAL,MIO_EUR,MK",: ,: ,: ,122.07 ,124.64 ,128.71 ,: ,: ,: ,: ,: ,: 
"A,TOTAL,CASH_P,TOTAL,MIO_EUR,MT",37.81 ,39.43 ,40.91 ,40.85 ,43.26 ,42.66 ,45.15 ,47.29 ,50.75 ,51.37 ,57.28 ,61.83 
"A,TOTAL,CASH_P,TOTAL,MIO_EUR,NL",12050 ,12227 ,12399 ,12597 ,12796 ,13125 ,13434 ,13878 ,14478 ,14739 ,15271 ,17495 
"A,TOTAL,CASH_P,TOTAL,MIO_EUR,NO",14256 ,13914.21 ,13243.39 ,13715.74 ,13604.82 ,13885.3 ,13831.46 ,13857.43 ,13222.01 ,14766.62 ,15768.57 ,15114.25 
"A,TOTAL,CASH_P,TOTAL,MIO_EUR,PL",5110.41 ,5104.59 ,5267.45 ,5215.96 ,5492.91 ,5799.17 ,5749.7 ,5203 ,5352.55 ,5685.37 ,5497.61 ,6291.57 
"A,TOTAL,CASH_P,TOTAL,MIO_EUR,PT",2922.88 ,3218.74 ,3051.59 ,3052.11 ,3009.82 ,3052.87 ,3084.11 ,3297.49 ,3306.97 ,3448.77 ,3540.64 ,3676.62 
"A,TOTAL,CASH_P,TOTAL,MIO_EUR,RO",1506.74 ,1468.32 ,1450.14 ,1508.46 ,1462.84 ,1450.19 ,1602.71 ,1687.56 ,1645.83 ,1624.47 ,1874.18 ,2378.07 
"A,TOTAL,CASH_P,TOTAL,MIO_EUR,RS",549.8 ,541.84 ,536.23 ,452.16 ,429.57 ,424.22 ,424.09 ,442.84 ,451.87 ,469.61 ,482.59 ,548.06 
"A,TOTAL,CASH_P,TOTAL,MIO_EUR,SE",6442.6 p,6265.27 p,5793.48 p,5532.26 p,5279.18 p,5013.34 p,4525.02 p,4241.63 p,4146.38 p,4124.87 p,4032.61 p,4126.83 p
"A,TOTAL,CASH_P,TOTAL,MIO_EUR,SI",449.79 ,437.35 ,415.26 ,397.93 ,376.98 ,333.88 ,329.53 ,352.49 ,354.32 p,357.61 p,373.78 ,391.52 
"A,TOTAL,CASH_P,TOTAL,MIO_EUR,SK",870.13 ,902.38 ,924.89 ,935.3 ,950.38 ,994.33 ,1002.7 ,1032.16 ,1070.41 ,1046.33 ,1077.25 ,1298.72 
"A,TOTAL,CASH_P,TOTAL,MIO_EUR,TR",1430.37 ,1526.98 ,1513.06 ,1603.16 ,1737.48 ,1512.4 ,1138.19 ,1253.03 ,1106.23 ,954.83 ,941.15 ,1082.64 
"A,TOTAL,CASH_P,TOTAL,MIO_EUR,UK",25634.26 ,22325.68 ,27974.38 ,33866.77 ,32113.91 ,32250.77 ,30156.12 p,: ,: ,: ,: ,: 
"A,TOTAL,CASH_P_CARE,MT,MIO_EUR,BA",: ,0 ,0 ,0.82 ,0.39 ,1.11 ,0.82 ,0.96 ,0.42 ,0.43 ,0.47 ,0.61 
"A,TOTAL,CASH_P_CARE,MT,MIO_EUR,BE",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,: ,: 
"A,TOTAL,CASH_P_CARE,MT,MIO_EUR,BG",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
"A,TOTAL,CASH_P_CARE,MT,MIO_EUR,CH",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 p,0 p
"A,TOTAL,CASH_P_CARE,MT,MIO_EUR,CY",0 ,0 ,0 ,0 ,0.04 ,0.7 ,1.49 ,3.3 ,5.15 ,3.24 ,6.67 ,8.02 
"A,TOTAL,CASH_P_CARE,MT,MIO_EUR,DE",23.14 ,22.23 ,22.03 ,22.41 ,23.4 ,22.24 ,24.89 ,24.75 ,19.58 ,19.29 ,20.38 ,24.41 p
"A,TOTAL,CASH_P_CARE,MT,MIO_EUR,DK",150.47 ,134.21 ,122.63 ,111.94 ,105.6 ,93.23 ,83.73 ,77.67 ,71.25 ,68.79 ,70.88 ,72.35 p
"A,TOTAL,CASH_P_CARE,MT,MIO_EUR,EA19",635.28 ,602.26 ,668.13 ,596.57 ,543.35 ,426.47 ,438.43 ,457.57 ,466.72 p,525.6 p,566.85 p,688.34 p
"A,TOTAL,CASH_P_CARE,MT,MIO_EUR,EA20",698.28 ,663.13 ,724.57 ,649.97 ,597.19 ,482.34 ,502.93 ,531.67 ,547.03 p,609.77 p,583.88 p,698.47 p
"A,TOTAL,CASH_P_CARE,MT,MIO_EUR,EA21",698.28 ,663.13 ,724.57 ,649.97 ,597.19 ,482.34 ,502.93 ,531.67 ,547.03 p,609.77 p,583.88 p,698.47 p
"A,TOTAL,CASH_P_CARE,MT,MIO_EUR,EE",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
"A,TOTAL,CASH_P_CARE,MT,MIO_EUR,EEA_X_LI",848.75 ,797.34 ,847.2 ,761.91 b,702.79 ,575.57 ,586.66 ,609.34 ,618.28 p,678.56 p,654.76 p,770.82 p
"A,TOTAL,CASH_P_CARE,MT,MIO_EUR,EFTA_X_LI",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 p,0 p
"A,TOTAL,CASH_P_CARE,MT,MIO_EUR,ES",572.96 ,537.83 ,601.2 ,527.79 ,472.24 ,354.43 ,361.62 ,377.59 ,402.3 ,414.64 ,433 ,537.02 p
"A,TOTAL,CASH_P_CARE,MT,MIO_EUR,EU15",748.06 ,695.69 ,747.39 ,663.73 ,602.8 ,471.63 ,471.84 p,: ,: ,: ,: ,: 
"A,TOTAL,CASH_P_CARE,MT,MIO_EUR,EU27_2007",785.75 ,736.47 ,790.76 ,708.51 b,648.95 ,519.69 ,522.16 p,: ,: ,: ,: ,: 
"A,TOTAL,CASH_P_CARE,MT,MIO_EUR,EU27_2020",848.75 ,797.34 ,847.2 ,761.91 b,702.79 ,575.57 ,586.66 ,609.34 ,618.28 p,678.56 p,654.76 p,770.82 p
"A,TOTAL,CASH_P_CARE,MT,MIO_EUR,EU28",848.75 ,797.34 ,847.2 ,761.91 b,702.79 ,575.57 ,586.66 p,: ,: ,: ,: ,: 
"A,TOTAL,CASH_P_CARE,MT,MIO_EUR,FI",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
"A,TOTAL,CASH_P_CARE,MT,MIO_EUR,FR",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 p
"A,TOTAL,CASH_P_CARE,MT,MIO_EUR,HR",63 ,60.87 ,56.44 ,53.4 ,53.84 ,55.87 ,64.5 ,74.09 ,80.3 ,84.17 ,17.04 ,10.13 
"A,TOTAL,CASH_P_CARE,MT,MIO_EUR,HU",0 ,0 ,0 ,0 b,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
"A,TOTAL,CASH_P_CARE,MT,MIO_EUR,IE",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
"A,TOTAL,CASH_P_CARE,MT,MIO_EUR,IS",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,: ,: 
"A,TOTAL,CASH_P_CARE,MT,MIO_EUR,IT",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 p,0 p,0 p
"A,TOTAL,CASH_P_CARE,MT,MIO_EUR,LT",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 p,0 p,0 ,0 
"A,TOTAL,CASH_P_CARE,MT,MIO_EUR,LU",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,: ,: 
"A,TOTAL,CASH_P_CARE,MT,MIO_EUR,LV",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 p,0 ,0 
"A,TOTAL,CASH_P_CARE,MT,MIO_EUR,ME",: ,: ,: ,: ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 p
"A,TOTAL,CASH_P_CARE,MT,MIO_EUR,MK",: ,: ,: ,0 ,0 ,0 ,: ,: ,: ,: ,: ,: 
"A,TOTAL,CASH_P_CARE,MT,MIO_EUR,MT",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
"A,TOTAL,CASH_P_CARE,MT,MIO_EUR,NO",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,: ,: ,: 
"A,TOTAL,CASH_P_CARE,MT,MIO_EUR,PL",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,: ,0 
"A,TOTAL,CASH_P_CARE,MT,MIO_EUR,PT",1.49 ,1.43 ,1.53 ,1.59 ,1.56 ,1.73 ,1.59 ,1.29 ,1.01 ,1 ,1 ,1.13 
"A,TOTAL,CASH_P_CARE,MT,MIO_EUR,RO",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,: ,: 
"A,TOTAL,CASH_P_CARE,MT,MIO_EUR,RS",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,: ,: 
"A,TOTAL,CASH_P_CARE,MT,MIO_EUR,SI",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 p,0 p,0 ,0 
"A,TOTAL,CASH_P_CARE,MT,MIO_EUR,SK",37.69 ,40.77 ,43.37 ,44.78 ,46.11 ,47.36 ,48.83 ,50.65 ,38.68 ,87.43 ,105.8 ,117.76 
"A,TOTAL,CASH_P_CARE,MT,MIO_EUR,UK",0 ,0 ,0 ,0 ,0 ,0 ,0 p,: ,: ,: ,: ,: 
"A,TOTAL,CASH_P_CARE,NMT,MIO_EUR,AL",: ,: ,: ,: ,: ,: ,11.33 ,11.55 ,11.98 ,10.95 ,10.8 ,11.53 
"A,TOTAL,CASH_P_CARE,NMT,MIO_EUR,AT",543.26 ,505.53 ,502.71 ,512.27 ,520.47 ,517.49 ,539.05 ,540.74 ,581.45 ,568.44 ,555.38 ,592.7 
"A,TOTAL,CASH_P_CARE,NMT,MIO_EUR,BA",: ,41.55 ,46.46 ,58.8 ,63.99 ,63.22 ,67.32 ,67.69 ,72.99 ,77.45 ,80.94 ,114.76 
"A,TOTAL,CASH_P_CARE,NMT,MIO_EUR,BE",0 ,313.86 ,325.59 ,333.62 ,354.49 ,107.48 ,129.57 ,133.95 ,144.52 ,146.16 ,137.15 ,111.18 
"A,TOTAL,CASH_P_CARE,NMT,MIO_EUR,BG",48.35 ,50.31 ,50.79 ,49.79 ,48.48 ,47.09 ,46.24 ,45.97 ,47.39 ,47.45 ,65.37 ,87.85 
"A,TOTAL,CASH_P_CARE,NMT,MIO_EUR,CH",391.07 ,368.06 ,377.31 ,442.59 ,445.65 ,443.35 ,443.63 ,481.01 ,516.78 ,528.5 ,585.62 p,647.05 p
"A,TOTAL,CASH_P_CARE,NMT,MIO_EUR,CY",28.19 ,27.59 ,27.37 ,27.92 ,37.46 ,37.98 ,20.61 ,21.93 ,23.52 ,24.54 ,25.57 ,27.48 
"A,TOTAL,CASH_P_CARE,NMT,MIO_EUR,CZ",261.2 ,269.29 ,254.2 ,276.04 ,297.21 ,326.92 ,339.17 ,390.06 ,414.51 ,443.31 ,499.7 ,535.2 
"A,TOTAL,CASH_P_CARE,NMT,MIO_EUR,DE",1100.34 ,1241.29 ,1273.87 ,1370.21 ,1474.92 ,2290.82 ,2516.82 ,2766.6 ,3062.87 ,3378.44 ,3654.36 ,3956.32 p
"A,TOTAL,CASH_P_CARE,NMT,MIO_EUR,DK",20.52 ,18.61 ,18.98 ,20.53 ,19.71 ,30.58 ,0 ,0 ,0 ,: ,: ,: 
"A,TOTAL,CASH_P_CARE,NMT,MIO_EUR,EA19",15915.21 ,16753.73 ,17082.48 ,17285.75 ,17511.09 ,18266.33 ,18781.59 ,19463.23 ,19757.54 p,20036.76 p,20835.94 p,21836.88 p
"A,TOTAL,CASH_P_CARE,NMT,MIO_EUR,EA20",15935.35 ,16772.66 ,17100.12 ,17302.37 ,17527.32 ,18281.89 ,18796.57 ,19477.55 ,19771.01 p,20049.45 p,20917.36 p,21931.39 p
"A,TOTAL,CASH_P_CARE,NMT,MIO_EUR,EA21",15983.7 ,16822.97 ,17150.91 ,17352.16 ,17575.81 ,18328.97 ,18842.81 ,19523.52 ,19818.4 p,20096.9 p,20982.73 p,22019.24 p
"A,TOTAL,CASH_P_CARE,NMT,MIO_EUR,EE",56.19 ,58.8 ,56.48 ,61.35 ,64.2 ,66.95 ,69.1 ,68.34 ,73.94 ,67.19 ,62.19 ,58.96 
"A,TOTAL,CASH_P_CARE,NMT,MIO_EUR,EEA_X_LI",17649.89 p,18504.53 p,18786.42 p,19089.89 p,19315.51 p,20123.67 p,20593.26 p,21258.33 p,21507.86 p,21862.01 p,22768.06 p,24005.21 p
"A,TOTAL,CASH_P_CARE,NMT,MIO_EUR,EFTA_X_LI",850.19 ,810.61 ,794.48 ,829.88 ,825.15 ,820.48 ,807.68 ,813.49 ,815.53 ,845.54 ,912.86 p,963.83 p
"A,TOTAL,CASH_P_CARE,NMT,MIO_EUR,ES",0 ,0 ,0 ,0 ,0 ,0 ,: ,: ,: ,: ,: ,: 
"A,TOTAL,CASH_P_CARE,NMT,MIO_EUR,EU15",18749.17 p,19691.91 p,20438.43 p,21301.51 p,21257.65 p,21983.04 p,22503.67 p,: ,: ,: ,: ,: 
"A,TOTAL,CASH_P_CARE,NMT,MIO_EUR,EU27_2007",19699.77 p,20658.16 p,21404.47 p,22400.18 p,22364.9 p,23143.98 p,23668.29 p,: ,: ,: ,: ,: 
"A,TOTAL,CASH_P_CARE,NMT,MIO_EUR,EU27_2020",17190.77 p,18061.97 p,18369.25 p,18702.6 p,18936.01 p,19746.53 p,20229.2 p,20925.85 p,21209.11 p,21544.96 p,22440.82 p,23688.43 p
"A,TOTAL,CASH_P_CARE,NMT,MIO_EUR,EU28",19719.92 p,20677.09 p,21422.11 p,22416.8 p,22381.13 p,23159.54 p,23683.27 p,: ,: ,: ,: ,: 
"A,TOTAL,CASH_P_CARE,NMT,MIO_EUR,FI",559.33 ,597.23 ,618.08 ,624.94 ,586.58 ,560.62 ,562.94 ,557.09 ,558.73 ,563.45 ,579.95 ,628 
"A,TOTAL,CASH_P_CARE,NMT,MIO_EUR,FR",837.81 ,851.75 ,899.51 ,886.17 ,962.74 ,1020.82 ,1090.98 ,1156.17 ,1266.4 ,1327.02 ,1460.34 ,1624.01 p
"A,TOTAL,CASH_P_CARE,NMT,MIO_EUR,HR",20.14 ,18.93 ,17.65 ,16.62 ,16.23 ,15.56 ,14.98 ,14.32 ,13.47 ,12.69 ,81.42 ,94.51 
"A,TOTAL,CASH_P_CARE,NMT,MIO_EUR,HU",0 ,0 ,0 ,101.8 b,100.53 ,100.93 ,98.54 ,97.37 ,89.09 ,87.59 ,81.51 ,85.1 
"A,TOTAL,CASH_P_CARE,NMT,MIO_EUR,IE",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
"A,TOTAL,CASH_P_CARE,NMT,MIO_EUR,IS",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,: ,: 
"A,TOTAL,CASH_P_CARE,NMT,MIO_EUR,IT",12693 ,13059 ,13264 ,13344 ,13385 ,13526 ,13715 ,14049 ,13874 ,13785 p,14172 p,14637 p
"A,TOTAL,CASH_P_CARE,NMT,MIO_EUR,LT",28.81 ,26.53 ,32.38 ,33.67 ,35.93 ,35.34 ,35.54 ,42.92 ,45.31 p,48.4 p,55.65 ,56.78 
"A,TOTAL,CASH_P_CARE,NMT,MIO_EUR,LU",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,: ,: 
"A,TOTAL,CASH_P_CARE,NMT,MIO_EUR,LV",25.27 ,27.31 ,35.69 ,42.8 ,44.97 ,47.49 ,48.29 ,51.83 ,54.98 ,56.46 p,57.8 ,60.89 
